# _tick,_time,frames,total_loss,frames,mean_episode_return,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_control_rewards,mean_count_rewards,forward_dynamics_loss,inverse_dynamics_loss
869,1645394289.51711,2780800,34.2754554748535,2780800,0,0.574500501155853,0.009376793168485,-0.066217035055161,0,0.001366342417896,0.001366342417896,0.019600192084909,0.6842200756073,19.2986927032471,14.4591035842896
870,1645394310.37675,2784000,36.8724098205566,2784000,0,-0.10795321315527,0.014571423642337,-0.064278848469257,0,0.00140265841037,0.00140265841037,0.019751392304897,0.688199281692505,22.2687225341797,14.7613496780396
871,1645394331.20473,2787200,35.2047691345215,2787200,0,0.176607340574265,0.014940126799047,-0.064270436763764,0,0.001480363309383,0.001480363309383,0.02101962082088,0.696561813354492,20.5203666687012,14.5571241378784
872,1645394352.41995,2790400,34.7628211975098,2790400,0,-0.511934638023376,0.016944728791714,-0.065658040344715,0,0.001269616303034,0.001269616303034,0.017779434099794,0.683613002300262,20.6569938659668,14.6664752960205
873,1645394373.95326,2793600,35.6127624511719,2793600,0,0.593106091022491,0.023027854040265,-0.063976064324379,0,0.001502368599176,0.001502368599176,0.020955301821232,0.691527128219605,20.4907150268555,14.5698881149292
874,1645394395.49253,2796800,37.3383407592773,2796800,0,-0.451756209135056,0.020088756456971,-0.064867839217186,0,0.00153857585974,0.00153857585974,0.021078230813146,0.700459659099579,23.1651496887207,14.6697263717651
875,1645394417.08923,2800000,34.4447937011719,2800000,0,0.160687148571014,0.016529317945242,-0.064156092703343,0,0.001378687215038,0.001378687215038,0.019203286617994,0.688729047775269,19.4456844329834,14.8860492706299
876,1645394438.6999,2803200,36.9094848632812,2803200,0,0.016705483198166,0.0138397840783,-0.063709691166878,0,0.001461498788558,0.001461498788558,0.019941441714764,0.70255833864212,22.3635864257812,14.5790634155273
877,1645394459.93197,2806400,34.7856369018555,2806400,0,0.10738130658865,0.012836160138249,-0.061880126595497,0,0.001492298790254,0.001492298790254,0.020751340314746,0.692092001438141,20.3627815246582,14.3645172119141
878,1645394481.89572,2809600,35.9062347412109,2809600,0,-0.421521544456482,0.018424058333039,-0.060523431748152,0,0.001543770893477,0.001543770893477,0.022075770422816,0.690022230148315,22.5953884124756,13.7744665145874
879,1645394503.92243,2812800,34.4909400939941,2812800,0,0.438240587711334,0.014261245727539,-0.060015711933375,0,0.001415885402821,0.001415885402821,0.021938810124993,0.645663380622864,20.322790145874,13.7756624221802
880,1645394526.01033,2816000,33.6495475769043,2816000,0,-1.27303826808929,0.026710974052549,-0.060904283076525,0,0.001278318581171,0.001278318581171,0.019596939906478,0.649763286113739,21.129415512085,13.8273649215698
881,1645394547.65435,2819200,34.7231140136719,2819200,0,1.06707358360291,0.009520783089101,-0.063694730401039,0,0.001407017814927,0.001407017814927,0.020143771544099,0.68476790189743,19.6869812011719,14.0232343673706
882,1645394569.59457,2822400,36.1740036010742,2822400,0,0.223736062645912,0.01332778763026,-0.0622498691082,0,0.001438949839212,0.001438949839212,0.019736312329769,0.704431295394897,21.6052322387695,14.3939561843872
883,1645394593.77501,2825600,33.5274925231934,2825600,0,-0.064562536776066,0.016864420846105,-0.061211489140987,0,0.001445108675398,0.001445108675398,0.021014556288719,0.676072061061859,19.8702831268311,13.7661199569702
884,1645394619.07516,2828800,36.103889465332,2828800,0,0.130742341279984,0.012511344626546,-0.063036397099495,0,0.001435971818864,0.001435971818864,0.020429706200957,0.689477920532227,21.9120712280273,14.1115999221802
885,1645394641.07033,2832000,34.5263023376465,2832000,0,-0.172201424837112,0.017121836543083,-0.061829511076212,0,0.001477086683735,0.001477086683735,0.021203869953752,0.688454747200012,20.472282409668,14.2709293365479
886,1645394662.70222,2835200,35.9394798278809,2835200,0.014188311062753,0.353633254766464,0.01538347825408,-0.062252677977085,9.754463826539E-05,0.001430474570952,0.001528019318357,0.020033102482557,0.703405022621155,21.7165222167969,13.9161939620972
887,1645394684.7736,2838400,35.8111038208008,2838400,0,-0.335588961839676,0.015273958444595,-0.062763139605522,0,0.001634126296267,0.001634126296267,0.022898301482201,0.70832085609436,21.8825054168701,14.3116750717163
888,1645394707.17634,2841600,38.400218963623,2841600,0.013019480742514,0.484861880540848,0.027974536642432,-0.06415431946516,8.95089251571335E-05,0.001525256317109,0.001614765264094,0.020653016865254,0.703895270824432,23.1428546905518,14.8086824417114
889,1645394732.21292,2844800,34.0247421264648,2844800,0.016220238059759,-1.10945701599121,0.058115974068642,-0.065112888813019,0.000121651784866,0.001386733027175,0.001508384826593,0.01884226128459,0.699543237686157,19.653247833252,15.4879484176636
890,1645394753.80183,2848000,38.4710540771484,2848000,0,0.789801895618439,0.007058546878397,-0.063636727631092,0,0.001454348559491,0.001454348559491,0.020088167861104,0.687254965305328,22.7856674194336,14.9521656036377
891,1645394778.111,2851200,33.7641410827637,2851200,0,-0.587555646896362,0.017045572400093,-0.065511323511601,0,0.001385181443766,0.001385181443766,0.019647179171443,0.676993548870087,19.8006839752197,14.5994787216187
892,1645394800.48333,2854400,36.130443572998,2854400,0,0.419898957014084,0.007772248703986,-0.063619054853916,0,0.001313199405558,0.001313199405558,0.018801726400852,0.673675775527954,21.3134841918945,14.4529066085815
893,1645394821.88786,2857600,33.8613395690918,2857600,0,-0.513635039329529,0.019462825730443,-0.063044138252735,0,0.001391029334627,0.001391029334627,0.019958140328527,0.681258797645569,19.9016876220703,14.5168676376343
894,1645394843.55116,2860800,36.6673164367676,2860800,0,0.859111845493317,0.015137357637286,-0.063105650246143,0,0.001369302743115,0.001369302743115,0.018957860767841,0.688448250293732,21.298641204834,14.5575304031372
895,1645394866.11758,2864000,32.8501739501953,2864000,0,-0.901066184043884,0.018461722880602,-0.066118739545345,0,0.001322314143181,0.001322314143181,0.019016265869141,0.676464676856995,19.2856025695801,14.5132923126221
896,1645394888.6609,2867200,37.045825958252,2867200,0,0.792927384376526,0.016834944486618,-0.065457075834274,0,0.001370591577142,0.001370591577142,0.018730919808149,0.7002974152565,21.221736907959,15.0797853469849
897,1645394912.04107,2870400,34.6354713439941,2870400,0,-0.19680655002594,0.021935116499662,-0.064794026315212,0,0.001465454581194,0.001465454581194,0.020239865407348,0.69960355758667,20.2295112609863,14.6456270217896
898,1645394935.96883,2873600,36.6527099609375,2873600,0,-0.174414038658142,0.015004318207502,-0.065035089850426,0,0.001460488769226,0.001460488769226,0.020012643188238,0.707546055316925,22.1660633087158,14.7110919952393
899,1645394957.47909,2876800,34.5329933166504,2876800,0,0.507966995239258,0.015382050536573,-0.064583741128445,0,0.001333933323622,0.001333933323622,0.018652768805623,0.690414488315582,19.1215381622314,14.9526901245117
900,1645394978.09415,2880000,34.2472152709961,2880000,0,-1.36155474185944,0.024920608848333,-0.063473179936409,0,0.001309565152042,0.001309565152042,0.019154259935021,0.664423227310181,21.0300445556641,14.617280960083
901,1645394998.47321,2883200,35.1075325012207,2883200,0,1.35689008235931,0.013426848687232,-0.064396910369396,0,0.001409655786119,0.001409655786119,0.020261872559786,0.67315149307251,19.6141510009766,14.1874618530273
902,1645395019.38546,2886400,34.2318458557129,2886400,0,-1.40945303440094,0.032225497066975,-0.063293159008026,0,0.001354495296255,0.001354495296255,0.020208589732647,0.659639179706574,21.3966732025146,14.2756929397583
903,1645395041.02437,2889600,35.2528877258301,2889600,0,1.33435618877411,0.013362762518227,-0.065148301422596,0,0.001416128710844,0.001416128710844,0.020319234579802,0.691206514835358,19.6662292480469,14.304087638855
904,1645395062.68795,2892800,35.9015426635742,2892800,0,-0.382125854492187,0.016803136095405,-0.063031114637852,0,0.001450081123039,0.001450081123039,0.020995687693358,0.67753791809082,21.8668670654297,14.4630279541016
905,1645395083.55459,2896000,35.2454071044922,2896000,0,0.16816420853138,0.013707315549255,-0.061486840248108,0,0.001473085023463,0.001473085023463,0.021622732281685,0.676294684410095,20.8141613006592,14.3108625411987
906,1645395106.59412,2899200,35.0200843811035,2899200,0,0.081862054765225,0.02080450206995,-0.062268018722534,0,0.00136484473478,0.00136484473478,0.019673980772495,0.680659353733063,20.8128662109375,14.1668214797974
907,1645395128.84892,2902400,32.6727447509766,2902400,0,-0.570921957492828,0.017000513151288,-0.063488066196442,0,0.001330819446594,0.001330819446594,0.020136235281825,0.655976235866547,19.5569686889648,13.7331838607788
908,1645395150.46192,2905600,35.3289947509766,2905600,0,0.379736691713333,0.010038059204817,-0.065398871898651,0,0.001275244518183,0.001275244518183,0.018763042986393,0.658025801181793,20.6131534576416,14.3914661407471
909,1645395182.26278,2908800,35.4656066894531,2908800,0,0.343610227108002,0.019555859267712,-0.065169341862202,0,0.00148199161049,0.00148199161049,0.020544772967696,0.699978411197662,20.4339218139648,14.7336902618408
910,1645395203.44087,2912000,34.7216453552246,2912000,0.015952380374074,-0.59028959274292,0.040180645883083,-0.065761610865593,0.000119642856589,0.001211081398651,0.00133072421886,0.01805036328733,0.657649397850037,20.4483642578125,14.8891525268555
911,1645395232.19645,2915200,34.3577919006348,2915200,0,0.203049317002296,0.012077451683581,-0.066168762743473,0,0.001376849017106,0.001376849017106,0.019195284694433,0.695522665977478,19.4481945037842,14.7606401443481
912,1645395255.60578,2918400,37.0570373535156,2918400,0.024751551449299,0.337038457393646,0.03607052564621,-0.065684273838997,0.000177901776624,0.001418242580257,0.001596144400537,0.019060561433435,0.700377404689789,21.4208679199219,15.3287448883057
913,1645395275.79056,2921600,33.7894134521484,2921600,0,-0.687551319599152,0.027868581935763,-0.064431451261044,0,0.001342220697552,0.001342220697552,0.019022826105356,0.679499864578247,19.5317497253418,14.9817762374878
914,1645395296.95575,2924800,36.2332191467285,2924800,0,0.190434947609901,0.016693569719792,-0.065555974841118,0,0.001332680461928,0.001332680461928,0.018507016822696,0.683682024478912,20.9574413299561,15.1342039108276
915,1645395317.99625,2928000,34.6532249450684,2928000,0,0.048246126621962,0.016406828537583,-0.063224293291569,0,0.001406082767062,0.001406082767062,0.01996161416173,0.685833275318146,20.0700492858887,14.581748008728
916,1645395342.84282,2931200,36.9646072387695,2931200,0,0.450286269187927,0.017047043889761,-0.061824642121792,0,0.001500248559751,0.001500248559751,0.020103694871068,0.716720104217529,21.813497543335,14.7456026077271
917,1645395367.07797,2934400,33.8286285400391,2934400,0,-0.834876537322998,0.028619606047869,-0.060854073613882,0,0.001541160512716,0.001541160512716,0.020040836185217,0.731985688209534,20.353536605835,14.3422031402588
918,1645395394.73513,2937600,36.4472503662109,2937600,0,0.417119592428207,0.009018827229738,-0.059960540384054,0,0.001583353616297,0.001583353616297,0.021343767642975,0.725007653236389,22.0163688659668,14.0647048950195
919,1645395416.02533,2940800,34.0064010620117,2940800,0,-0.096569418907166,0.018001964315772,-0.060011133551598,0,0.001473861979321,0.001473861979321,0.021363222971559,0.686824321746826,20.3462409973145,13.7987384796143
920,1645395441.27484,2944000,36.4495162963867,2944000,0,0.414791643619537,0.010964227840304,-0.059922967106104,0,0.00162615289446,0.00162615289446,0.022347491234541,0.714439868927002,22.5305004119873,13.553183555603
921,1645395469.83412,2947200,31.2775764465332,2947200,0,-1.50558710098267,0.034645013511181,-0.06134144961834,0,0.001288961037062,0.001288961037062,0.017815481871367,0.695201396942139,18.4860363006592,14.323823928833
922,1645395497.87091,2950400,39.4281997680664,2950400,0.0054658385925,2.79372525215149,0.041812419891358,-0.060580726712942,3.92857145925518E-05,0.001613039057702,0.001652324805036,0.021550117060542,0.732210636138916,22.4445247650146,14.20871925354
923,1645395518.7316,2953600,32.8506355285645,2953600,0.008636363781989,-0.847341299057007,0.067509464919567,-0.061119839549065,5.93750010011718E-05,0.001460685394704,0.00152006035205,0.019369944930077,0.722132563591003,19.4134922027588,14.2780961990356
924,1645395539.12032,2956800,34.6169738769531,2956800,0,-0.722240090370178,0.029637016355991,-0.061605915427208,0,0.001419109525159,0.001419109525159,0.018417984247208,0.727048933506012,20.7220478057861,14.6491346359253
925,1645395560.84627,2960000,35.8879776000977,2960000,0.006590908858925,0.481234639883041,0.018463216722012,-0.060003593564034,4.53124994237442E-05,0.001559980330057,0.001605292898603,0.020563149824739,0.731325387954712,21.1513748168945,14.2969083786011
926,1645395582.12889,2963200,34.34423828125,2963200,0,-0.96065217256546,0.022072836756706,-0.062525480985642,0,0.001407348550856,0.001407348550856,0.019194401800633,0.707375586032867,20.9252090454102,14.4201345443726
927,1645395607.47949,2966400,35.3389205932617,2966400,0,1.31606340408325,0.020352287217975,-0.061924017965794,0,0.00143407820724,0.00143407820724,0.019408060237765,0.713886737823486,19.7174873352051,14.3469409942627
928,1645395629.64225,2969600,36.1124420166016,2969600,0.006309523712844,-0.452650994062424,0.025980295613408,-0.062077563256025,4.73214277008083E-05,0.001611408428289,0.001658729859628,0.02122612297535,0.742175698280335,22.0731582641602,14.5280332565308
929,1645395654.7755,2972800,36.5254592895508,2972800,0,0.448520004749298,0.015101916156709,-0.061928436160088,0,0.001682230038568,0.001682230038568,0.022648198530078,0.735747218132019,21.8832321166992,14.2405338287354
930,1645395679.94458,2976000,35.4722862243652,2976000,0.005129870027304,-0.463470727205277,0.020744247362018,-0.061379730701447,3.52678580384236E-05,0.001473173615523,0.00150844140444,0.020040612667799,0.716988801956177,21.2965507507324,14.6798429489136
931,1645395703.74845,2979200,34.2934608459473,2979200,0,-0.101151712238789,0.017853384837508,-0.063382357358933,0,0.001457290025428,0.001457290025428,0.019440487027168,0.726944208145142,19.9107341766357,14.5294065475464
932,1645395727.91458,2982400,35.9406242370605,2982400,0,0.031769145280123,0.014003688469529,-0.063968047499657,0,0.001486442517489,0.001486442517489,0.019589418545365,0.729259490966797,21.3443450927734,14.6144762039185
933,1645395751.66294,2985600,35.0923004150391,2985600,0,-0.204831093549728,0.022446928545833,-0.062071472406387,0,0.001558289048262,0.001558289048262,0.020962134003639,0.722995936870575,20.9730682373047,14.3636875152588
934,1645395774.72984,2988800,36.0726280212402,2988800,0,0.492711514234543,0.018491506576538,-0.063639633357525,0,0.001442900276743,0.001442900276743,0.019350178539753,0.714654207229614,20.9814338684082,14.6436309814453
935,1645395798.35067,2992000,34.3747253417969,2992000,0.033363096415997,-0.390234589576721,0.097865827381611,-0.06313893198967,0.00025022320915,0.001428067800589,0.00167829124257,0.019451804459095,0.705320596694946,20.033763885498,14.6964664459229
936,1645395822.96166,2995200,34.9248504638672,2995200,0.013291925191879,-0.10135717689991,0.014895628206432,-0.063745558261871,9.55357099883258E-05,0.001343638636172,0.001439174287952,0.017853114753962,0.708644390106201,20.151388168335,14.9236698150635
937,1645395848.32358,2998400,36.4204635620117,2998400,0.029494047164917,-0.031300455331802,0.020587852224708,-0.062336418777704,0.000221205351409,0.001490339520387,0.001711544813588,0.018353845924139,0.747945249080658,20.6969375610352,15.796576499939
938,1645395872.37411,3001600,38.1507797241211,3001600,0.032175324857235,0.286750793457031,0.018891526386142,-0.062065131962299,0.000221205351409,0.00147877400741,0.001699979300611,0.018911549821496,0.728452682495117,22.1351165771484,15.772087097168
939,1645395896.74969,3004800,36.6715202331543,3004800,0.008452381007373,0.130663633346558,0.016749469563365,-0.061452213674784,6.33928575553E-05,0.00156280817464,0.001626201090403,0.020124888047576,0.738641560077667,21.283878326416,15.3016815185547
940,1645395922.75276,3008000,36.2726707458496,3008000,0,-0.247212275862694,0.014239201322198,-0.059718992561102,0,0.001516383490525,0.001516383490525,0.019892301410437,0.730523228645325,21.9253177642822,14.6400442123413
941,1645395956.62381,3011200,33.4309539794922,3011200,0,-0.461672127246857,0.018015136942268,-0.06129315495491,0,0.001404267852195,0.001404267852195,0.018831349909306,0.724899232387543,19.4152946472168,14.5206089019775
942,1645395997.78857,3014400,36.9536552429199,3014400,0,0.878068268299103,0.021669648587704,-0.059506125748158,0,0.001510159578174,0.001510159578174,0.02089742012322,0.707236647605896,21.883960723877,14.2294635772705
943,1645396037.55611,3017600,33.1121978759766,3017600,0,-1.36128127574921,0.0380670838058,-0.060280784964562,0,0.001494072494097,0.001494072494097,0.020453946664929,0.71522581577301,20.3882369995117,14.1074552536011
944,1645396072.63769,3020800,38.1724052429199,3020800,0,0.797618091106415,0.00801576115191,-0.059304784983397,0,0.001715333666652,0.001715333666652,0.023308668285608,0.728227257728577,23.3754730224609,14.0506048202515
945,1645396093.27162,3024000,34.8746185302734,3024000,0.004906832240522,0.2840755879879,0.015585897490382,-0.060726314783096,3.52678580384236E-05,0.001540176686831,0.001575444475748,0.020135538652539,0.741175234317779,20.3296680450439,14.3060140609741
946,1645396117.01058,3027200,34.6569786071777,3027200,0,-0.870533049106598,0.032090418040753,-0.060448385775089,0,0.001483216881752,0.001483216881752,0.020124083384872,0.722721576690674,21.2348384857178,14.3210325241089
947,1645396141.64959,3030400,33.9688491821289,3030400,0,0.495627075433731,0.017629971727729,-0.060955293476582,0,0.001408552285284,0.001408552285284,0.019027572125197,0.709794223308563,19.3623905181885,14.1541595458984
948,1645396166.08619,3033600,34.9663963317871,3033600,0,-0.439396440982819,0.019120767712593,-0.060288827866316,0,0.001497693709098,0.001497693709098,0.020205058157444,0.716665804386139,21.212158203125,14.2348012924194
949,1645396192.23629,3036800,35.1164512634277,3036800,0.013012422248721,0.690707504749298,0.029967771843076,-0.058403786271811,9.35267817112617E-05,0.00150169164408,0.001595218316652,0.020739438012242,0.715985238552094,20.4354438781738,14.0187349319458
950,1645396217.68346,3040000,32.9109153747559,3040000,0,-0.392395347356796,0.019348489120603,-0.057020571082831,0,0.001337855588645,0.001337855588645,0.018945403397083,0.69990736246109,19.8463039398193,13.4946775436401
951,1645396242.98326,3043200,33.297721862793,3043200,0,-0.246067211031914,0.011816495098174,-0.056304141879082,0,0.001520301681012,0.001520301681012,0.020113982260227,0.735960841178894,20.014045715332,13.5742282867432
952,1645396269.08899,3046400,35.4856872558594,3046400,0,0.381642818450928,0.024063162505627,-0.055538028478623,0,0.00151848164387,0.00151848164387,0.020375242456794,0.725239992141724,21.5245018005371,13.6110172271729
953,1645396293.7516,3049600,32.6298828125,3049600,0,-0.563663363456726,0.022317817434669,-0.056727331131697,0,0.001422862056643,0.001422862056643,0.01880837418139,0.725892186164856,19.5054092407227,13.7225437164307
954,1645396318.70061,3052800,36.5799140930176,3052800,0.027202380821109,0.900524318218231,0.044353578239679,-0.057012505829334,0.000204017851502,0.001615860965103,0.001819878700189,0.021455282345414,0.736144185066223,21.9997253417969,13.6923246383667
955,1645396343.42483,3056000,34.3323135375977,3056000,0.006583850830793,-0.649704992771149,0.027788478881121,-0.056489706039429,4.73214277008083E-05,0.001595624140464,0.001642945571803,0.021256484091282,0.740256190299988,21.2586688995361,13.7520513534546
956,1645396368.10808,3059200,36.4124336242676,3059200,0.020434783771634,0.128098323941231,0.019677214324474,-0.05147510394454,0.000146875012433,0.00166834553238,0.001815220457502,0.021062674000859,0.75560849905014,22.3767127990723,13.9394197463989
957,1645396392.80753,3062400,33.827564239502,3062400,0.052410710602999,-0.310759603977203,0.061840623617172,-0.054189261049032,0.000393080350477,0.001554076210596,0.001947156619281,0.019594300538302,0.757916808128357,20.5189208984375,13.6117506027222
958,1645396419.13651,3065600,35.7831497192383,3065600,0.031614907085896,-0.040728561580181,0.025855001062155,-0.051862612366676,0.000227232143516,0.001644404255785,0.001871636486612,0.02124759927392,0.750020086765289,22.3154373168945,13.5344467163086
959,1645396444.95843,3068800,32.9058837890625,3068800,0.018602484837175,-0.869255840778351,0.0450619161129,-0.052234422415495,0.000133705354529,0.001457491074689,0.001591196516529,0.019012656062842,0.733021557331085,20.1278781890869,13.6544342041016
960,1645396471.46168,3072000,35.0240135192871,3072000,0.039821427315474,0.570961654186249,0.055698215961456,-0.051884666085243,0.000298660714179,0.001467943075113,0.001766603905708,0.019537787884474,0.723872005939483,21.0238037109375,13.4254331588745
961,1645396497.55104,3075200,33.2623596191406,3075200,0,-0.173389986157417,0.036010432988405,-0.051777616143227,0,0.001498080207966,0.001498080207966,0.019908461719751,0.729673087596893,20.2576675415039,13.193850517273
962,1645396522.8238,3078400,35.6648635864258,3078400,0.037360247224569,0.75973242521286,0.044083807617426,-0.048275124281645,0.000268526782747,0.001483908854425,0.00175243569538,0.018734112381935,0.743289172649383,21.2140369415283,13.6952867507935
963,1645396548.17566,3081600,32.3759880065918,3081600,0.059910714626312,-1.56907653808594,0.16989903151989,-0.048437975347042,0.000449330371339,0.001526755746454,0.001976085826755,0.018949436023831,0.767577230930328,20.6788425445557,13.1447591781616
964,1645396574.0655,3084800,34.6273193359375,3084800,0.025590062141419,0.184208959341049,0.062219828367233,-0.05203964561224,0.000183928568731,0.001532160677016,0.001716089202091,0.019374541938305,0.750715970993042,21.3632621765137,13.0696687698364
965,1645396600.16006,3088000,36.3942337036133,3088000,0.096000000834465,1.25460708141327,0.054899357259274,-0.047702811658383,0.000749999948312,0.001634995220229,0.002384995110333,0.020535316318274,0.768376588821411,21.6798305511475,13.452600479126
966,1645396625.78951,3091200,34.7210388183594,3091200,0.0422000028193,-0.486512899398804,0.077193796634674,-0.049768056720495,0.000329687522026,0.001543704536743,0.001873392029665,0.019132662564516,0.767947673797607,21.6503028869629,13.5298252105713
967,1645396651.13908,3094400,34.9318389892578,3094400,0.028819877654314,0.331129550933838,0.034564573317766,-0.048440005630255,0.000207142860745,0.001605657627806,0.001812800415792,0.01969906128943,0.77242112159729,21.3123664855957,13.3022184371948
968,1645396676.93452,3097600,32.409236907959,3097600,0.023385094478726,-0.92938232421875,0.049793187528849,-0.05165633186698,0.000168080368894,0.001364711206406,0.001532791531645,0.017062854021788,0.743141949176788,19.9598274230957,13.3806552886963
969,1645396701.03976,3100800,36.1888885498047,3100800,0.047546584159136,0.667233109474182,0.073386982083321,-0.051647715270519,0.000341741077136,0.00162867596373,0.001970416866243,0.020040510222316,0.767184019088745,21.866268157959,13.6336460113525
970,1645396725.83227,3104000,38.1151809692383,3104000,0.089945062994957,1.84753000736237,0.170045986771584,-0.051875241100788,0.000730803527404,0.001622838550247,0.002353641903028,0.020121369510889,0.774781286716461,22.2825317382812,13.8669481277466
971,1645396751.30719,3107200,32.2533340454102,3107200,0.017484471201897,-1.85651040077209,0.0853071808815,-0.050924979150295,0.00012566964142,0.001534165698104,0.001659835455939,0.019048132002354,0.767073810100555,20.3710346221924,13.7044267654419
972,1645396775.74676,3110400,33.7644386291504,3110400,0.039440993219614,0.102331809699535,0.043644182384014,-0.053700596094132,0.000283482135274,0.001422351342626,0.001705833361484,0.017749847844243,0.752372741699219,20.1038856506348,13.5682773590088
973,1645396800.52893,3113600,34.0624542236328,3113600,0.064077384769917,0.712493717670441,0.035288266837597,-0.051249623298645,0.000480580376461,0.001504132407717,0.001984712900594,0.01825007237494,0.770301640033722,19.7474117279053,13.6185092926025
974,1645396824.8918,3116800,35.3870086669922,3116800,0.086628571152687,0.622074127197266,0.064266711473465,-0.051111031323671,0.00067678571213,0.00148494343739,0.002161729382351,0.018413240090013,0.753357529640198,20.8421726226807,13.9096088409424
975,1645396850.06158,3120000,32.9461784362793,3120000,0.021149067208171,-1.12018811702728,0.042110715061426,-0.050195120275021,0.000152008928126,0.001560142729431,0.001712151570246,0.019170375540853,0.766918897628784,20.5085163116455,13.5659351348877
976,1645396874.73338,3123200,35.2335166931152,3123200,0.03592262044549,0.100595466792583,0.027840659022331,-0.051230739802122,0.000269419659162,0.001640953472815,0.001910372986458,0.020146522670984,0.780119955539703,21.4255886077881,13.7307224273682
977,1645396898.97655,3126400,35.6144142150879,3126400,0.046428572386503,0.794992983341217,0.087078966200352,-0.050419330596924,0.000333705364028,0.001619478221983,0.001953183440492,0.021573022007942,0.738591611385345,21.3839168548584,13.3988466262817
978,1645396923.831,3129600,34.0729675292969,3129600,0.024940475821495,-0.197025179862976,0.032264277338982,-0.049936339259148,0.000187053563423,0.001579088740982,0.001766142202541,0.019828261807561,0.763168573379517,20.7955188751221,13.4921436309814
979,1645396947.18936,3132800,33.1433982849121,3132800,0.044751551002264,-0.135084927082062,0.087964870035648,-0.049581855535507,0.000321651779814,0.001499443664216,0.001821095473133,0.018402820453048,0.776541233062744,19.8210334777832,13.4190664291382
980,1645396973.46274,3136000,34.1295890808105,3136000,0.051742859184742,0.091628789901733,0.052883110940456,-0.047885332256556,0.000404241087381,0.001543995458633,0.001948236487806,0.019389972090721,0.767878174781799,20.7467803955078,13.2861814498901
981,1645397000.61776,3139200,32.8126411437988,3139200,0.057080745697022,-0.550033152103424,0.076092608273029,-0.047475915402174,0.000410267850384,0.00144946097862,0.001859728945419,0.017315559089184,0.771533727645874,19.9981575012207,13.335898399353
982,1645397026.00113,3142400,34.7251167297363,3142400,0.084800004959107,0.41677063703537,0.078041806817055,-0.048719502985478,0.000662499980535,0.001550190616399,0.002212690655142,0.018731756135821,0.771973252296448,21.1081218719482,13.1709032058716
983,1645397049.94459,3145600,33.7032432556152,3145600,0,-0.625393629074097,0.040167216211557,-0.049920957535505,0,0.001586079597473,0.001586079597473,0.019553953781724,0.764709770679474,21.1102027893066,13.2281866073608
984,1645397073.67379,3148800,35.6649627685547,3148800,0.059404760599136,1.05208551883698,0.068579368293285,-0.050249099731445,0.000445535697509,0.001543075195514,0.00198861095123,0.018442921340466,0.780067622661591,20.8419322967529,13.7526168823242
985,1645397097.76412,3152000,34.0207290649414,3152000,0.038198757916689,-0.284379184246063,0.062436502426863,-0.050352696329355,0.000274553545751,0.001547904801555,0.00182245823089,0.01868293993175,0.767333805561066,20.6816520690918,13.6113729476929
986,1645397123.21069,3155200,35.7278060913086,3155200,0.08685714006424,1.1347895860672,0.092772737145424,-0.052965793758631,0.00067857146496,0.00160388101358,0.002282452536747,0.019215019419789,0.795070827007294,20.5983810424805,13.9548292160034
987,1645397149.14381,3158400,34.3799133300781,3158400,0.041279759258032,-0.509381890296936,0.055711016058922,-0.054476566612721,0.000309598195599,0.001622156472877,0.001931754639372,0.020945401862264,0.765960156917572,20.9755935668945,13.912467956543
988,1645397172.93982,3161600,31.4707126617432,3161600,0.010974026285112,-1.25550401210785,0.026357129216194,-0.055278409272432,7.54464272176847E-05,0.00129188131541,0.00136732775718,0.017148368060589,0.71361494064331,18.4397296905518,14.315408706665
989,1645397195.67162,3164800,33.9869956970215,3164800,0.01836309581995,0.129839718341827,0.023096723482013,-0.05590657889843,0.000137723225635,0.001475455006585,0.001613178290427,0.019633922725916,0.739590585231781,19.9373474121094,13.9526166915894
990,1645397223.4261,3168000,35.4435958862305,3168000,0.049937885254622,0.86166512966156,0.077389247715473,-0.054398275911808,0.000358928547939,0.001535917399451,0.001894845860079,0.019658448174596,0.753988981246948,20.195743560791,14.3631963729858
991,1645397250.01188,3171200,34.053897857666,3171200,0.047085713595152,-0.353521406650543,0.081546813249588,-0.054842676967383,0.000367857137462,0.001568665262312,0.001936522079632,0.019752545282245,0.760626137256622,20.2099533081055,14.1707611083984
992,1645397277.41155,3174400,35.3953399658203,3174400,0.018602484837175,-0.075825452804566,0.020641889423132,-0.05566056072712,0.000133705354529,0.001597961178049,0.001731666270643,0.021025314927101,0.747196674346924,21.2524261474609,14.2537565231323
993,1645397308.121,3177600,33.7507476806641,3177600,0.019970238208771,-0.467160254716873,0.054125562310219,-0.056638535112143,0.000149776780745,0.001470896648243,0.001620673574507,0.018517140299082,0.750118732452393,19.6531181335449,14.5673017501831
994,1645397333.91174,3180800,34.9684600830078,3180800,0,0.065292492508888,0.021877594292164,-0.055864579975605,0,0.001556210801937,0.001556210801937,0.019998539239168,0.752944648265839,20.712963104248,14.2241926193237
995,1645397356.62179,3184000,36.0411987304687,3184000,0.061547622084618,0.716395199298858,0.047171648591757,-0.055706147104502,0.000461607123725,0.001596525660716,0.002058132784441,0.020309463143349,0.760707378387451,20.985294342041,14.3480443954468
